id	priority	unit	unit_group
14848	100	inv_rom_veteran_centuriae	inv_strong_melee
14853	100	inv_rom_veteran_centuriae	inv_strong_melee
14857	100	inv_rom_leves	inv_medium_missile
14861	100	inv_rom_leves	inv_medium_missile
14864	100	inv_gre_toxotes	inv_medium_missile
1487	200	Gre_Militia_Hoplites	rom_hellenic_basic_melee
14870	100	inv_gre_toxotes	inv_medium_missile
14877	100	inv_ita_italic_skirmishers	inv_medium_missile
14887	100	inv_ita_italic_skirmishers	inv_medium_missile
14897	100	inv_iol_nuragic_ambushers	inv_medium_missile
14899	100	inv_iol_nuragic_ambushers	inv_medium_missile
14904	100	inv_sen_gallic_skirmishers	inv_medium_missile
14905	100	inv_sen_gallic_skirmishers	inv_medium_missile
14925	100	inv_etr_archers	inv_medium_missile
14930	100	inv_etr_archers	inv_medium_missile
14937	100	inv_etr_archers	inv_strong_missile
14939	100	inv_etr_archers	inv_strong_missile
1495	200	Gre_Periokoi_Hoplites	rom_hellenic_basic_melee
14960	100	inv_ven_ambushers	inv_strong_missile
14970	100	inv_sen_gallic_hunters	inv_strong_missile
14975	100	inv_sen_gallic_hunters	inv_strong_missile
1498	200	Eas_Spear	rom_hellenic_basic_melee
14981	100	inv_iol_noble_sardi_archers	inv_strong_missile
14991	100	inv_ita_italic_skirmishers	inv_strong_missile
14996	100	inv_ita_italic_skirmishers	inv_strong_missile
15000	100	inv_gre_sicillian_skirmishers	inv_strong_missile
15007	100	inv_gre_sicillian_skirmishers	inv_strong_missile
15010	100	inv_tar_tarantine_peltasts	inv_strong_missile
15013	100	inv_tar_tarantine_peltasts	inv_strong_missile
1502	300	Eas_Garrison_Spear	rom_hellenic_basic_melee
15023	100	inv_rom_velites	inv_strong_missile
15033	100	inv_rom_velites	inv_strong_missile
15040	100	inv_rom_assault_raider_swordsmen	inv_weak_naval
15044	100	inv_rom_assault_raider_rorarii	inv_weak_naval
15052	100	inv_rom_raider_ranged_leves	inv_medium_naval
15059	100	inv_rom_medium_assault_raider_velites	inv_medium_naval
15063	100	inv_rom_medium_assault_raider_centuriae	inv_medium_naval
15072	100	inv_rom_medium_assault_raider_veteran_centuriae	inv_strong_naval
15074	100	inv_rom_medium_assault_raider_veteran_centuriae	inv_strong_naval
15079	100	inv_gre_two_assault_greek_light_hoplites	inv_weak_naval
15088	100	inv_gre_two_assault_greek_light_hoplites	inv_weak_naval
15092	100	inv_gre_three_assault_greek_toxotes	inv_medium_naval
15102	100	inv_gre_four_assault_greek_hoplites	inv_medium_naval
15107	100	inv_gre_two_halfer_slingers	inv_medium_naval
15112	100	inv_syr_four_assault_greek_elite_hoplites	inv_strong_naval
15116	100	inv_gre_Ballista_greek_onager_five	inv_strong_naval
15119	100	inv_tar_four_assault_greek_tarantine_hoplites	inv_strong_naval
1512	200	Egy_Infantry	rom_hellenic_basic_melee
15127	100	inv_gre_five_tarantine_peltasts	inv_strong_naval
15131	100	inv_sam_raider_melee_samnite_light_infantryman	inv_weak_naval
15136	100	inv_sam_raider_melee_samnite_light_infantryman	inv_weak_naval
15138	100	inv_sam_raider_ranged_italian_slingers	inv_medium_naval
15142	100	inv_sam_medium_assault_raider_lucanian_warriors	inv_medium_naval
15149	100	inv_sam_medium_assault_raider_armoured_spearmen	inv_strong_naval
15150	100	inv_sam_medium_assault_raider_silver_infantryman	inv_strong_naval
15154	100	inv_sam_medium_missile_raider_italian_skirmishers	inv_strong_naval
15156	100	inv_iol_raider_melee_sardi_axemen	inv_weak_naval
15165	100	inv_iol_raider_ranged_sardi_bowmen	inv_weak_naval
15174	100	inv_iol_raider_ranged_iolean_javelinmen	inv_medium_naval
15176	100	inv_iol_medium_assault_raider_nuragic_warriors	inv_medium_naval
15182	100	inv_iol_raider_ranged_sardi_bowmen	inv_medium_naval
15185	100	inv_iol_medium_missile_raider_noble_sardi_archers	inv_strong_naval
15189	100	inv_iol_medium_assault_raider_sherden_swordsmen	inv_strong_naval
15199	100	inv_sen_raider_melee_tribeless_warriors	inv_weak_naval
1520	200	Car_Libyan_Hoplites	rom_hellenic_basic_melee
1521	300	Cel_Levy_Freemen	rom_hellenic_basic_melee
15210	100	inv_sen_barbarian_raider_tribeless_slingers	inv_medium_naval
15213	100	inv_sen_raider_melee_gallic_axemen	inv_medium_naval
15223	100	inv_sen_raider_ranged_gallic_hunters	inv_medium_naval
1523	200	Ill_Spear	rom_hellenic_basic_melee
15230	100	inv_sen_medium_assault_raider_naked_warriors	inv_strong_naval
15236	100	inv_sen_medium_assault_raider_noble_swordsmen	inv_strong_naval
15245	100	inv_ven_raider_ranged_veneti_hunters	inv_medium_naval
15255	100	inv_ins_medium_assault_raider_longsword_warriors	inv_strong_naval
15256	100	inv_ven_medium_assault_raider_noble_veneti_swordsmen	inv_strong_naval
15261	100	inv_ins_medium_assault_raider_longsword_warriors	inv_medium_naval
15264	100	inv_ins_raider_ranged_highland_hunters	inv_strong_naval
15265	100	inv_sen_medium_assault_raider_gallic_elder_swordsmen	inv_strong_naval
1527	200	Gre_Slingers	rom_hellenic_basic_ranged
15271	100	inv_etr_two_assault_greek_italian_swordsmen	inv_weak_naval
15279	100	inv_etr_two_assault_greek_etruscan_light_spearmen	inv_weak_naval
15286	100	inv_etr_three_assault_greek_etruscan_archers	inv_medium_naval
15294	100	inv_etr_two_assault_greek_etruscan_hoplites	inv_medium_naval
15296	100	inv_etr_four_assault_greek_italian_swordsmen	inv_medium_naval
15297	100	inv_etr_gre_five_etruscan_archers	inv_strong_naval
15302	100	inv_etr_four_assault_greek_etruscan_heavy_hoplites	inv_strong_naval
15311	100	inv_iol_nuragic_runners	inv_nur_weak_boxer
15321	100	inv_iol_nuragic_runners	inv_nur_medium_boxer
15330	100	inv_iol_nuragic_runners	inv_nur_medium_boxer
15332	100	inv_iol_heavy_nuragic_runners	inv_nur_strong_boxer
15334	100	inv_iol_heavy_nuragic_runners	inv_nur_strong_boxer
15336	100	inv_ita_italic_slingers	inv_weak_missile
15349	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
1535	300	Gre_Helot_Slingers	rom_hellenic_basic_ranged
15354	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
15360	100	inv_rom_elite_equites	inv_all_capitoline_hill
15361	100	inv_rom_elite_equites	inv_all_capitoline_hill
15366	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
15369	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
15378	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
15382	100	inv_rom_veteran_centuriae	inv_all_capitoline_hill
15390	100	inv_rom_velites	inv_all_capitoline_hill
15396	100	inv_rom_velites	inv_all_capitoline_hill
15402	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15412	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15414	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15415	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15417	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15421	100	inv_tar_tarantine_hoplites	inv_all_capitoline_hill
15423	100	inv_tar_tarantine_cavalry	inv_all_capitoline_hill
15424	100	inv_tar_tarantine_cavalry	inv_all_capitoline_hill
15427	100	inv_tar_tarantine_peltasts	inv_all_capitoline_hill
15429	100	inv_tar_tarantine_peltasts	inv_all_capitoline_hill
15436	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
1544	200	Eas_Slingers	rom_hellenic_basic_ranged
15441	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
15442	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
15443	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
15445	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
15452	100	inv_syr_elite_hoplites	inv_all_capitoline_hill
15455	100	inv_gre_sicillian_skirmishers	inv_all_capitoline_hill
15459	100	inv_gre_sicillian_skirmishers	inv_all_capitoline_hill
1546	200	Cel_Slingers	rom_hellenic_basic_ranged
15469	100	inv_gre_sicillian_skirmishers	inv_all_capitoline_hill
15478	100	inv_gre_sicillian_skirmishers	inv_all_capitoline_hill
15488	100	inv_sam_silver_infantryman	inv_all_capitoline_hill
1549	200	Ill_Slave_Slingers	rom_hellenic_basic_ranged
15490	100	inv_sam_silver_infantryman	inv_all_capitoline_hill
15499	100	inv_sam_silver_infantryman	inv_all_capitoline_hill
155	200	Cel_Short_Swords	rom_barbarian_medium_melee
15503	100	inv_sam_linen_legion	inv_all_capitoline_hill
15509	100	inv_sam_linen_legion	inv_all_capitoline_hill
15516	100	inv_sam_linen_legion	inv_all_capitoline_hill
15517	100	inv_ita_italic_skirmishers	inv_all_capitoline_hill
15523	100	inv_ita_italic_skirmishers	inv_all_capitoline_hill
15524	100	inv_sam_linen_legion	inv_all_capitoline_hill
15534	100	inv_sam_silver_infantryman	inv_all_capitoline_hill
15538	100	inv_iol_sherden_swordsmen	inv_all_capitoline_hill
15548	100	inv_iol_sherden_swordsmen	inv_all_capitoline_hill
15552	100	inv_iol_sherden_swordsmen	inv_all_capitoline_hill
15553	100	inv_iol_sherden_swordsmen	inv_all_capitoline_hill
1556	200	Gre_Archers	rom_hellenic_medium_ranged
15560	100	inv_iol_noble_sardi_archers	inv_all_capitoline_hill
15568	100	inv_iol_noble_sardi_archers	inv_all_capitoline_hill
15569	100	inv_iol_sherden_horsemen	inv_all_capitoline_hill
15579	100	inv_iol_sherden_horsemen	inv_all_capitoline_hill
15582	100	inv_iol_noble_sardi_archers	inv_all_capitoline_hill
15584	100	inv_iol_noble_sardi_archers	inv_all_capitoline_hill
15587	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15595	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15605	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15609	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15610	100	inv_sen_noble_horsemen	inv_all_capitoline_hill
15611	100	inv_sen_noble_horsemen	inv_all_capitoline_hill
15618	100	inv_sen_gallic_hunters	inv_all_capitoline_hill
1562	200	Gre_Helot_Archers	rom_hellenic_medium_ranged
15625	100	inv_sen_gallic_hunters	inv_all_capitoline_hill
15633	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15639	100	inv_sen_noble_swordsmen	inv_all_capitoline_hill
15643	100	inv_ven_noble_veneti_swordsmen	inv_all_capitoline_hill
15653	100	inv_ven_noble_veneti_swordsmen	inv_all_capitoline_hill
15656	100	inv_ven_noble_veneti_swordsmen	inv_all_capitoline_hill
15666	100	inv_ven_ambushers	inv_all_capitoline_hill
15671	100	inv_ven_ambushers	inv_all_capitoline_hill
15679	100	inv_ven_ambushers	inv_all_capitoline_hill
15681	100	inv_ven_veneti_heroic_riders	inv_all_capitoline_hill
15686	100	inv_ven_veneti_heroic_riders	inv_all_capitoline_hill
15690	100	inv_ven_veneti_heroic_riders	inv_all_capitoline_hill
15693	100	inv_ven_veneti_heroic_riders	inv_all_capitoline_hill
1570	200	Egy_Archers	rom_hellenic_medium_ranged
15701	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
15704	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
15711	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
15717	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
1572	200	Car_Libyan_Peltasts	rom_hellenic_medium_ranged
15726	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
15736	100	inv_ins_gallic_elder_swordsmen	inv_all_capitoline_hill
15741	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15748	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15756	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15760	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15764	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15768	100	inv_etr_heavy_hoplites	inv_all_capitoline_hill
15775	100	inv_etr_etruscan_cavalry	inv_all_capitoline_hill
15778	100	inv_etr_etruscan_cavalry	inv_all_capitoline_hill
1578	200	Eas_Archers	rom_hellenic_medium_ranged
15788	100	inv_etr_archers	inv_all_capitoline_hill
15791	100	inv_etr_archers	inv_all_capitoline_hill
15797	100	inv_car_hoplites	inv_weak_melee
1580	100	Eas_Elite_Persian_Archers	rom_hellenic_medium_ranged
15806	100	inv_car_Infantry	inv_weak_melee
15813	100	inv_car_hoplites	inv_weak_melee
15822	100	inv_car_sacred_band	inv_medium_melee
15830	100	inv_car_Infantry	inv_medium_melee
15836	100	inv_car_sacred_band	inv_medium_melee
15846	100	inv_car_sacred_band	inv_strong_melee
15850	100	inv_car_sacred_band	inv_strong_melee
15851	100	inv_car_african_elephants	inv_strong_melee
15857	100	inv_car_carthaginian_javelin	inv_weak_missile
15861	100	inv_car_carthaginian_javelin	inv_weak_missile
15862	100	inv_car_carthaginian_peltasts	inv_medium_missile
15870	100	inv_car_carthaginian_peltasts	inv_medium_missile
15880	100	inv_car_african_cavalry	inv_strong_missile
15881	100	inv_car_african_cavalry	inv_strong_missile
15884	100	inv_car_ballista	inv_strong_missile
1589	200	Gre_Levy_Pike	rom_hellenic_medium_melee
15890	100	inv_car_carthaginian_cavalry	inv_weak_cav
15897	100	inv_car_carthaginian_cavalry	inv_weak_cav
15903	100	inv_car_carthaginian_cavalry	inv_medium_cav
15909	100	inv_car_carthaginian_cavalry	inv_medium_cav
15918	100	inv_car_carthaginian_cavalry	inv_medium_cav
15920	100	inv_car_carthaginian_cavalry	inv_strong_cav
15923	100	inv_car_african_elephants	inv_strong_cav
15933	100	inv_car_african_cavalry	inv_weak_cav
15938	100	inv_car_african_cavalry	inv_medium_cav
15945	100	inv_car_african_cavalry	inv_strong_cav
15947	100	inv_car_greek_two_hoplites	inv_weak_naval
15948	100	inv_car_greek_two_sword_militia	inv_weak_naval
15957	100	inv_car_greek_four_hoplites	inv_medium_naval
15960	100	inv_car_greek_two_Infantry	inv_medium_naval
15962	100	inv_car_greek_two_halfer_carthaginian_javelin	inv_medium_naval
15968	100	inv_car_greek_four_sacred_band	inv_strong_naval
1597	200	Gre_Periokoi_Pike	rom_hellenic_medium_melee
15977	100	inv_car_greek_four_sacred_band	inv_strong_naval
15984	100	inv_ita_horse_skirmishers	inv_strong_cav_gre_sam
16007	100	inv_ita_horse_skirmishers	inv_medium_cav
16015	100	inv_app_cavalry	inv_weak_cav
16020	100	inv_app_horse_skirmishers	inv_medium_cav
16028	100	inv_app_cavalry	inv_medium_cav
16038	100	inv_app_horse_skirmishers	inv_strong_cav_gre_sam
16044	100	inv_app_cavalry	inv_strong_cav_gre_sam
16049	100	inv_app_cavalry	inv_strong_cav_gre_sam
16057	100	inv_app_light_spearmen	inv_weak_melee
16058	100	inv_app_light_spearmen	inv_weak_melee
16059	100	inv_app_hoplites	inv_medium_melee
1606	200	Gre_Light_Hoplites	rom_hellenic_medium_melee
16064	100	inv_app_swordsmen	inv_medium_melee
16068	100	inv_app_hoplites	inv_medium_melee
16078	100	inv_app_noble_hoplites	inv_strong_melee
1608	200	Egy_Pike	rom_hellenic_medium_melee
16084	100	inv_app_noble_hoplites	inv_strong_melee
16085	100	inv_app_peltasts	inv_strong_missile
16087	100	inv_app_horse_skirmishers	inv_strong_missile
16091	100	inv_app_peltasts	inv_medium_missile
16092	100	inv_app_peltasts	inv_medium_missile
16102	100	inv_app_archers	inv_weak_missile
16106	100	inv_app_archers	inv_weak_missile
1611	200	Car_Hoplites	rom_hellenic_medium_melee
16111	100	inv_ita_italic_spearmen	inv_weak_melee
16114	100	inv_ita_italic_spearmen	inv_medium_melee
16117	100	inv_ita_veteran_swordsmen	inv_medium_melee
16123	100	inv_ita_italic_spearmen	inv_medium_melee
16131	100	inv_ita_veteran_swordsmen	inv_strong_melee
16132	100	inv_ita_veteran_spearmen	inv_strong_melee
16148	100	inv_ita_medium_raider_veteran_swordsmen	inv_strong_naval
16152	100	inv_ita_medium_raider_veteran_swordsmen	inv_strong_naval
1616	200	Ill_Hoplites	rom_hellenic_medium_melee
16161	100	inv_ita_raider_ranged_italic_skirmishers	inv_medium_naval
16163	100	inv_ita_assault_raider_swordsmen	inv_weak_naval
16169	100	inv_ita_assault_raider_swordsmen	inv_weak_naval
16179	100	inv_ita_raider_ranged_italic_skirmishers	inv_medium_naval
16180	100	inv_app_greek_two_halfer_app_swordsmen	inv_weak_naval
16182	100	inv_app_greek_two_halfer_app_swordsmen	inv_weak_naval
16183	100	inv_app_greek_three_app_archers	inv_medium_naval
16192	100	inv_app_greek_two_app_hoplites	inv_medium_naval
16199	100	inv_app_greek_two_app_hoplites	inv_strong_naval
16202	100	inv_app_greek_three_app_peltasts	inv_strong_naval
16207	100	Thr_Nobles	rom_barbarian_strong_melee
1621	200	Gre_Thureos_Spears	rom_hellenic_strong_melee
16210	100	Thr_Warriors	rom_barbarian_strong_melee
16214	100	inv_ven_assault_raider_italian_hillmen	inv_weak_naval
16219	100	inv_sen_barbarian_raider_tribeless_slingers	inv_weak_naval
16223	200	Num_Spear_Two	rom_eastern_naval_lvl2
16229	100	inv_rom_roman_swordsmen	inv_rom_inf_weak
16230	100	inv_rom_roman_light_hoplites	inv_rom_inf_weak
16235	100	inv_rom_centuriae	inv_rom_inf_medium
16236	100	inv_rom_roman_swordsmen	inv_rom_inf_medium
16237	100	inv_rom_ensis_centuriae	inv_rom_inf_strong
16239	100	inv_rom_veteran_centuriae	inv_rom_inf_strong
16250	100	inv_rom_elite_equites	inv_rom_cav_strong
16258	100	inv_rom_elite_equites	inv_rom_cav_strong
16269	100	inv_rom_accensi	inv_rom_missile_weak
16276	100	inv_rom_accensi	inv_rom_missile_weak
16286	100	inv_rom_leves	inv_rom_missile_medium
1629	200	Gre_Spartan_Hoplites	rom_hellenic_strong_melee
16293	100	inv_rom_leves	inv_rom_missile_medium
16296	100	inv_rom_velites	inv_rom_missile_strong
163	200	Cel_Galatian_Swords	rom_barbarian_medium_melee
16305	100	inv_rom_velites	inv_rom_missile_strong
16308	100	inv_sen_gallic_horsemen	inv_barb_cav_weak
16317	100	inv_sen_gallic_horsemen	inv_barb_cav_weak
16323	100	inv_sen_gallic_horse_skirmishers	inv_barb_cav_medium
16333	100	inv_sen_gallic_axe_cavalry	inv_barb_cav_medium
16335	100	inv_sen_noble_horsemen	inv_barb_cav_strong
16344	100	inv_sen_noble_horsemen	inv_barb_cav_strong
16348	100	inv_sen_tribeless_warriors	inv_barb_inf_weak
16350	100	inv_sen_tribeless_spearmen	inv_barb_inf_weak
16353	100	inv_sen_gallic_spearmen	inv_barb_inf_medium
16363	100	inv_sen_gallic_axemen	inv_barb_inf_medium
16372	100	inv_sen_noble_swordsmen	inv_barb_inf_strong
1638	200	Car_Hoplites	rom_hellenic_strong_melee
16381	100	inv_sen_noble_swordsmen	inv_barb_inf_strong
16382	100	inv_sen_tribeless_slingers	inv_barb_missile_weak
16390	100	inv_sen_tribeless_slingers	inv_barb_missile_weak
16394	100	inv_sen_gallic_skirmishers	inv_barb_missile_medium
16399	100	inv_sen_gallic_skirmishers	inv_barb_missile_medium
164	300	Ill_Levies	rom_barbarian_medium_melee
16405	100	inv_sen_gallic_hunters	inv_barb_missile_strong
16413	100	inv_sen_gallic_hunters	inv_barb_missile_strong
1647	200	Ill_Thureos_Spears	rom_hellenic_strong_melee
16505	100	inv_ins_gallic_elder_swordsmen	inv_barb_inf_strong
16508	100	inv_ins_gallic_heavy_spearmen	inv_barb_inf_strong
16510	100	inv_ven_veneti_horsemen	inv_ven_cav_weak
16514	100	inv_ven_veneti_horsemen	inv_ven_cav_weak
16522	100	inv_ven_veneti_heavy_cavalry	inv_ven_cav_medium
16525	100	inv_ven_veneti_outriders	inv_ven_cav_strong
16528	100	inv_ven_veneti_heroic_riders	inv_ven_cav_strong
16529	100	inv_ven_veneti_spearmen	inv_ven_inf_medium
16532	100	inv_ven_veneti_spearmen	inv_ven_inf_medium
16538	100	inv_ven_noble_veneti_swordsmen	inv_ven_inf_strong
16548	100	inv_ven_noble_veneti_swordsmen	inv_ven_inf_strong
16549	100	inv_ven_ambushers	inv_ven_missile_strong
16554	100	inv_ven_ambushers	inv_ven_missile_strong
16563	100	inv_car_carthaginian_cavalry	inv_car_cav_weak
16564	100	inv_car_african_cavalry	inv_car_cav_weak
16567	100	inv_car_carthaginian_cavalry	inv_car_cav_medium
16572	100	inv_car_carthaginian_cavalry	inv_car_cav_medium
16574	100	inv_car_african_elephants	inv_car_cav_strong
1658	200	Gre_Peltasts	rom_hellenic_medium_ranged2
16581	100	inv_car_african_elephants	inv_car_cav_strong
16590	100	inv_car_hoplites	inv_car_inf_weak
16591	100	inv_car_hoplites	inv_car_inf_weak
16599	100	inv_car_sacred_band	inv_car_inf_medium
16600	100	inv_car_sacred_band	inv_car_inf_medium
16607	100	inv_car_sacred_band	inv_car_inf_strong
16617	100	inv_car_sacred_band	inv_car_inf_strong
16618	100	inv_car_carthaginian_javelin	inv_car_missile_weak
16625	100	inv_car_carthaginian_javelin	inv_car_missile_weak
16628	100	inv_car_carthaginian_peltasts	inv_car_missile_medium
16631	100	inv_car_carthaginian_peltasts	inv_car_missile_medium
16636	100	inv_car_carthaginian_peltasts	inv_car_missile_strong
16646	100	inv_car_african_cavalry	inv_car_missile_strong
16655	100	inv_ita_italic_swordsmen	inv_etr_inf_weak
16662	100	inv_etr_light_spearmen	inv_etr_inf_weak
16666	100	inv_etr_hoplites	inv_etr_inf_medium
16668	100	inv_etr_city_guard	inv_etr_inf_medium
16669	100	inv_etr_city_guard	inv_etr_inf_strong
1667	200	Gre_Periokoi_Peltasts	rom_hellenic_medium_ranged2
16674	100	inv_etr_heavy_hoplites	inv_etr_inf_strong
16678	100	inv_etr_slingers	inv_etr_missile_weak
16680	100	inv_etr_slingers	inv_etr_missile_weak
16685	100	inv_etr_skirmishers	inv_etr_missile_medium
16687	100	inv_etr_skirmishers	inv_etr_missile_medium
16697	100	inv_etr_archers	inv_etr_missile_strong
16702	100	inv_etr_archers	inv_etr_missile_strong
16711	100	inv_etr_italian_cavalry	inv_etr_cav_weak
16713	100	inv_etr_italian_cavalry	inv_etr_cav_weak
16718	100	inv_etr_etruscan_cavalry	inv_etr_cav_medium
16723	100	inv_etr_horse_skirmishers	inv_etr_cav_medium
1673	200	Car_Libyan_Peltasts	rom_hellenic_medium_ranged2
16733	100	inv_etr_chariots	inv_etr_cav_strong
16738	100	inv_etr_etruscan_cavalry	inv_etr_cav_strong
16746	100	inv_gre_horse_skirmishers	inv_gre_cav_weak
16747	100	inv_app_cavalry	inv_gre_cav_weak
16757	100	inv_gre_horse_skirmishers	inv_gre_cav_weak
16758	100	inv_gre_hippeus	inv_gre_cav_medium
16759	100	inv_gre_hippotoxotes	inv_gre_cav_medium
16762	100	inv_app_horse_skirmishers	inv_gre_cav_medium
16764	100	inv_app_cavalry	inv_gre_cav_medium
16772	100	inv_app_cavalry	inv_gre_cav_weak
16775	100	inv_app_horse_skirmishers	inv_gre_cav_strong
16778	100	inv_app_cavalry	inv_gre_cav_strong
16779	100	inv_gre_hippeus	inv_gre_cav_strong
16780	100	inv_gre_hippeus	inv_gre_cav_strong
16790	100	inv_tar_tarantine_cavalry	inv_gre_cav_strong
16799	100	inv_gre_light_hoplites	inv_gre_inf_weak
16807	100	inv_gre_militia_spearmen	inv_gre_inf_weak
1681	200	Eas_Pontic_Peltasts	rom_hellenic_medium_ranged2
16817	100	inv_gre_hoplites	inv_gre_inf_medium
16826	100	inv_gre_hoplites	inv_gre_inf_medium
16829	100	inv_app_light_spearmen	inv_gre_inf_weak
16831	100	inv_app_light_spearmen	inv_gre_inf_weak
16834	100	inv_app_swordsmen	inv_gre_inf_medium
16839	100	inv_app_hoplites	inv_gre_inf_medium
16843	100	inv_app_noble_hoplites	inv_gre_inf_strong
16847	100	inv_app_noble_hoplites	inv_gre_inf_strong
16856	100	inv_syr_elite_hoplites	inv_gre_inf_strong
16861	100	inv_syr_elite_hoplites	inv_gre_inf_strong
1687	200	Gre_Citizen_Cav	rom_hellenic_basic_cavalry
16870	100	inv_tar_tarantine_hoplites	inv_gre_inf_strong
16873	100	inv_tar_tarantine_hoplites	inv_gre_inf_strong
16874	100	inv_app_peltasts	inv_gre_missile_strong
16875	100	inv_app_horse_skirmishers	inv_gre_missile_strong
16883	100	inv_gre_sicillian_skirmishers	inv_gre_missile_strong
16894	100	inv_gre_sicillian_skirmishers	inv_gre_missile_strong
16896	100	inv_tar_tarantine_peltasts	inv_gre_missile_strong
16898	100	inv_tar_tarantine_peltasts	inv_gre_missile_strong
16901	100	inv_gre_toxotes	inv_gre_missile_medium
16908	100	inv_gre_toxotes	inv_gre_missile_medium
16909	100	inv_app_peltasts	inv_gre_missile_medium
16919	100	inv_app_peltasts	inv_gre_missile_medium
16921	100	inv_app_archers	inv_gre_missile_weak
16925	100	inv_app_archers	inv_gre_missile_weak
1693	200	Car_Cav	rom_hellenic_basic_cavalry
16938	100	inv_ita_horse_skirmishers	inv_ita_cav_weak
16940	100	inv_ita_horse_skirmishers	inv_ita_cav_weak
16948	100	inv_sam_italian_horse_skirmishers	inv_ita_cav_weak
16951	100	inv_sam_italian_horse_skirmishers	inv_ita_cav_weak
16952	100	inv_sam_italian_cavalry	inv_ita_cav_medium
16958	100	inv_sam_italian_cavalry	inv_ita_cav_medium
16960	100	inv_etr_italian_cavalry	inv_ita_cav_medium
16966	100	inv_etr_italian_cavalry	inv_ita_cav_medium
16975	100	inv_sam_italian_cavalry	inv_ita_cav_strong
16979	100	inv_sam_italian_cavalry	inv_ita_cav_strong
16983	100	inv_etr_italian_cavalry	inv_ita_cav_strong
16986	100	inv_etr_italian_cavalry	inv_ita_cav_strong
16990	100	inv_sam_light_infantryman	inv_ita_inf_weak
16999	100	inv_sam_light_spearmen	inv_ita_inf_weak
17007	100	inv_sam_lucanian_warriors	inv_ita_inf_medium
17009	100	inv_sam_armoured_spearmen	inv_ita_inf_medium
1701	200	Ill_Cav	rom_hellenic_basic_cavalry
17012	100	inv_sam_silver_infantryman	inv_ita_inf_strong
17021	100	inv_sam_linen_legion	inv_ita_inf_strong
17026	100	inv_ita_italic_slingers	inv_ita_missile_weak
17028	100	inv_ita_italic_slingers	inv_ita_missile_weak
17036	100	inv_etr_italian_cavalry	inv_rom_cav_weak
17043	100	inv_etr_italian_cavalry	inv_rom_cav_weak
17051	100	inv_rom_eques	inv_rom_cav_medium
17056	100	inv_ita_horse_skirmishers	inv_rom_cav_medium
17064	100	inv_ita_italic_skirmishers	inv_ita_missile_medium
17070	100	inv_ita_italic_skirmishers	inv_ita_missile_medium
17074	100	inv_ita_italic_skirmishers	inv_ita_missile_strong
17082	100	inv_ita_italic_skirmishers	inv_ita_missile_strong
17089	100	inv_ita_italic_swordsmen	inv_ita_inf_weak
17097	100	inv_ita_italic_spearmen	inv_ita_inf_weak
171	200	Thr_Peltasts	rom_barbarian_medium_melee
17101	100	inv_ita_italic_swordsmen	inv_ita_inf_medium
17109	100	inv_ita_italic_spearmen	inv_ita_inf_medium
1711	200	Gre_Ballista_Bastion	rom_hellenic_fixed_defence_ballista
17115	100	inv_ita_veteran_spearmen	inv_ita_inf_strong
17118	100	inv_ita_veteran_swordsmen	inv_ita_inf_strong
17121	100	inv_iol_sardi_cavalry	inv_nur_cav_weak
17124	100	inv_iol_sardi_horse_skirmishers	inv_nur_cav_weak
17133	100	inv_iol_sardi_horse_skirmishers	inv_nur_cav_medium
17137	100	inv_iol_sherden_horsemen	inv_nur_cav_medium
17138	100	inv_iol_sardi_horse_skirmishers	inv_nur_cav_strong
17144	100	inv_iol_sherden_horsemen	inv_nur_cav_strong
17152	100	inv_iol_sardi_hillmen	inv_nur_inf_weak
