key	building	unit	xp	conditions	faction	enabled
116838	3c_rome_military_aux_2	3c_Aux_Bactrian_Horse_Archers	0			false
116845	3c_rome_military_aux_2	3c_Aux_Briton_Slingers	0			false
116847	3c_rome_military_aux_2	3c_Aux_Camel_Archers	0			false
116856	3c_rome_military_aux_2	3c_Aux_Celtic_Horsemen	0			false
116864	3c_rome_military_aux_2	3c_Aux_Chariots	0			false
116870	3c_rome_military_aux_2	3c_Aux_Eastern_Pikemen	0			false
116878	3c_rome_military_aux_2	3c_Aux_Egyptian_Pikemen	0			false
116884	3c_rome_military_aux_2	3c_Aux_Gallic_Cavalry	0			false
116887	3c_rome_military_aux_2	3c_Aux_Germanic_Skirmishers	0			false
116893	3c_rome_military_aux_2	3c_Aux_Germanic_Spear_Masters	0			false
116902	3c_rome_military_aux_2	3c_Aux_Horse_Skirmishers	0			false
116909	3c_rome_military_aux_2	3c_Aux_Iberian_Cavalry	0			false
116917	3c_rome_military_aux_2	3c_Aux_Illyrian_Archers	0			false
116927	3c_rome_military_aux_2	3c_Aux_Illyrian_Cavalry	0			false
116935	3c_rome_military_aux_2	3c_Aux_Libyan_Infantry	0			false
116936	3c_rome_military_aux_2	3c_Aux_Numidian_Cavalry	0			false
116939	3c_rome_military_aux_2	3c_Aux_Persian_Cavalry	0			false
116943	3c_rome_military_aux_2	3c_Aux_Persian_Horse_Skirmishers	0			false
116948	3c_rome_military_aux_2	3c_Aux_Sabean_Cavalry	0			false
116951	3c_rome_military_aux_2	3c_Aux_Scutarii	0			false
116952	3c_rome_military_aux_2	3c_Aux_Steppe_Cavalry	0			false
116960	3c_rome_military_aux_2	3c_Aux_Thracian_Cavalry	0			false
116964	3c_rome_military_aux_2	3c_Aux_Thracian_Horse_Skirmishers	0			false
116971	3c_rome_military_aux_2	3c_Aux_Arabian_Camel_Spearmen	0			false
116972	3c_rome_military_aux_2	3c_Aux_Arabian_Spearmen	0			false
116973	3c_rome_military_aux_2	3c_Aux_Archers	0			false
116976	3c_rome_military_aux_2	3c_Aux_Bactrian_Hillmen	0			false
116986	3c_rome_military_aux_2	3c_Aux_Bactrian_Light_Cavalry	0			false
116993	3c_rome_military_aux_2	3c_Aux_Camel_Spearmen	0			false
116997	3c_rome_military_aux_2	3c_Aux_Celtic_Archers	0			false
117004	3c_rome_military_aux_2	3c_Aux_Celtic_Spearmen	0			false
117009	3c_rome_military_aux_2	3c_Aux_Celtic_Swordsmen	0			false
117013	3c_rome_military_aux_2	3c_Aux_Eastern_Javelinmen	0			false
117018	3c_rome_military_aux_2	3c_Aux_Eastern_Spearmen	0			false
117027	3c_rome_military_aux_2	3c_Aux_Egyptian_Archers	0			false
117033	3c_rome_military_aux_2	3c_Aux_Egyptian_Infantry	0			false
117037	3c_rome_military_aux_2	3c_Aux_Gallic_Bowmen	0			false
117043	3c_rome_military_aux_2	3c_Aux_Gallic_Skirmishers	0			false
117046	3c_rome_military_aux_2	3c_Aux_Gallic_Swordsmen	0			false
117047	3c_rome_military_aux_2	3c_Aux_Germanic_Axe_Warriors	0			false
117049	3c_rome_military_aux_2	3c_Aux_Germanic_Falxmen	0			false
117052	3c_rome_military_aux_2	3c_Aux_Germanic_Hunters	0			false
117058	3c_rome_military_aux_2	3c_Aux_Germanic_Swordsmen	0			false
117060	3c_rome_military_aux_2	3c_Aux_Hillmen	0			false
117065	3c_rome_military_aux_2	3c_Aux_Iberian_Slingers	0			false
117071	3c_rome_military_aux_2	3c_Aux_Iberian_Swordsmen	0			false
117078	3c_rome_military_aux_2	3c_Aux_Illyrian_Raiders	0			false
117085	3c_rome_military_aux_2	3c_Aux_Illyrian_Slingers	0			false
117089	3c_rome_military_aux_2	3c_Aux_Illyrian_Swordsmen	0			false
117096	3c_rome_military_aux_2	3c_Aux_Lanciarii	0			false
117105	3c_rome_military_aux_2	3c_Aux_Numidian_Infantry	0			false
117111	3c_rome_military_aux_2	3c_Aux_Numidian_Javelinmen	0			false
117115	3c_rome_military_aux_2	3c_Aux_Peltasts	0			false
117119	3c_rome_military_aux_2	3c_Aux_Persian_Archers	0			false
117124	3c_rome_military_aux_2	3c_Aux_Persian_Skirmishers	0			false
117131	3c_rome_military_aux_2	3c_Aux_Persian_Spearmen	0			false
117134	3c_rome_military_aux_2	3c_Aux_Sabean_Archers	0			false
117135	3c_rome_military_aux_2	3c_Aux_Sabean_Spearmen	0			false
117141	3c_rome_military_aux_2	3c_Aux_Sarmatian_Light_Cavalry	0			false
117148	3c_rome_military_aux_2	3c_Aux_Spear_Infantry	0			false
117153	3c_rome_military_aux_2	3c_Aux_Steppe_Warriors	0			false
117158	3c_rome_military_aux_2	3c_Aux_Swordsmen	0			false
117162	3c_rome_military_aux_2	3c_Aux_Thracian_Light_Cavalry	0			false
117169	3c_rome_military_aux_2	3c_Aux_Thracian_Slingers	0			false
117171	3c_rome_military_aux_2	3c_Aux_Thracian_Warriors	0			false
117177	3c_rome_military_aux_3	3c_Aux_African_Elephants	0			false
117182	3c_rome_military_aux_3	3c_Aux_Alae_Clibanarii	0			false
117191	3c_rome_military_aux_3	3c_Aux_Armenian_Archers	0			false
117199	3c_rome_military_aux_3	3c_Aux_Armoured_Chariots	0			false
117208	3c_rome_military_aux_3	3c_Aux_Cappadocian_Cavalry	0			false
117218	3c_rome_military_aux_3	3c_Aux_Celtic_Heavy_Cavalry	0			false
117228	3c_rome_military_aux_3	3c_Aux_Cretan_Archers	0			false
117231	3c_rome_military_aux_3	3c_Aux_Desert_Riders	0			false
117240	3c_rome_military_aux_3	3c_Aux_Eastern_Heavy_Cavalry	0			false
117244	3c_rome_military_aux_3	3c_Aux_Gallic_Heavy_Infantry	0			false
117253	3c_rome_military_aux_3	3c_Aux_Germanic_Heavy_Infantry	0			false
117260	3c_rome_military_aux_3	3c_Aux_Illyrian_Armoured_Pikemen	0			false
117264	3c_rome_military_aux_3	3c_Aux_Indian_War_Elephants	0			false
117269	3c_rome_military_aux_3	3c_Aux_Persian_Cataphracts	0			false
117274	3c_rome_military_aux_3	3c_Aux_Pontic_Cavalry	0			false
117281	3c_rome_military_aux_3	3c_Aux_Rhodian_Slingers	0			false
117287	3c_rome_military_aux_3	3c_Aux_Sarmatian_Horse_Archers	0			false
117293	3c_rome_military_aux_3	3c_Aux_Scutarii_Cavalry	0			false
117294	3c_rome_military_aux_3	3c_Aux_Scythed_Chariots	0			false
117303	3c_rome_military_aux_3	3c_Aux_Syrian_Archers	0			false
117308	3c_rome_military_aux_3	3c_Aux_Thracian_Heroic_Riders	0			false
117317	3c_rome_military_aux_3	3c_Aux_Arabian_Camel_Spearmen	0			false
117318	3c_rome_military_aux_3	3c_Aux_Arabian_Spearmen	0			false
117328	3c_rome_military_aux_3	3c_Aux_Archers	0			false
117335	3c_rome_military_aux_3	3c_Aux_Bactrian_Hillmen	0			false
117345	3c_rome_military_aux_3	3c_Aux_Bactrian_Light_Cavalry	0			false
117354	3c_rome_military_aux_3	3c_Aux_Camel_Spearmen	0			false
117363	3c_rome_military_aux_3	3c_Aux_Celtic_Archers	0			false
117367	3c_rome_military_aux_3	3c_Aux_Celtic_Spearmen	0			false
117371	3c_rome_military_aux_3	3c_Aux_Celtic_Swordsmen	0			false
117377	3c_rome_military_aux_3	3c_Aux_Eastern_Javelinmen	0			false
117380	3c_rome_military_aux_3	3c_Aux_Eastern_Spearmen	0			false
117384	3c_rome_military_aux_3	3c_Aux_Egyptian_Archers	0			false
117393	3c_rome_military_aux_3	3c_Aux_Egyptian_Infantry	0			false
117400	3c_rome_military_aux_3	3c_Aux_Gallic_Bowmen	0			false
117406	3c_rome_military_aux_3	3c_Aux_Gallic_Skirmishers	0			false
117416	3c_rome_military_aux_3	3c_Aux_Gallic_Swordsmen	0			false
117421	3c_rome_military_aux_3	3c_Aux_Germanic_Axe_Warriors	0			false
117422	3c_rome_military_aux_3	3c_Aux_Germanic_Falxmen	0			false
117428	3c_rome_military_aux_3	3c_Aux_Germanic_Hunters	0			false
117438	3c_rome_military_aux_3	3c_Aux_Germanic_Swordsmen	0			false
117446	3c_rome_military_aux_3	3c_Aux_Hillmen	0			false
117450	3c_rome_military_aux_3	3c_Aux_Iberian_Slingers	0			false
117455	3c_rome_military_aux_3	3c_Aux_Iberian_Swordsmen	0			false
117465	3c_rome_military_aux_3	3c_Aux_Illyrian_Raiders	0			false
117475	3c_rome_military_aux_3	3c_Aux_Illyrian_Slingers	0			false
117480	3c_rome_military_aux_3	3c_Aux_Illyrian_Swordsmen	0			false
117489	3c_rome_military_aux_3	3c_Aux_Lanciarii	0			false
117498	3c_rome_military_aux_3	3c_Aux_Numidian_Infantry	0			false
117499	3c_rome_military_aux_3	3c_Aux_Numidian_Javelinmen	0			false
117504	3c_rome_military_aux_3	3c_Aux_Peltasts	0			false
117507	3c_rome_military_aux_3	3c_Aux_Persian_Archers	0			false
117508	3c_rome_military_aux_3	3c_Aux_Persian_Skirmishers	0			false
117515	3c_rome_military_aux_3	3c_Aux_Persian_Spearmen	0			false
117525	3c_rome_military_aux_3	3c_Aux_Sabean_Archers	0			false
117528	3c_rome_military_aux_3	3c_Aux_Sabean_Spearmen	0			false
117532	3c_rome_military_aux_3	3c_Aux_Sarmatian_Light_Cavalry	0			false
117534	3c_rome_military_aux_3	3c_Aux_Spear_Infantry	0			false
117544	3c_rome_military_aux_3	3c_Aux_Steppe_Warriors	0			false
117545	3c_rome_military_aux_3	3c_Aux_Swordsmen	0			false
117553	3c_rome_military_aux_3	3c_Aux_Thracian_Light_Cavalry	0			false
117563	3c_rome_military_aux_3	3c_Aux_Thracian_Slingers	0			false
117570	3c_rome_military_aux_3	3c_Aux_Thracian_Warriors	0			false
117580	3c_rome_military_aux_3	3c_Aux_Alae_Cavalry	0			false
117583	3c_rome_military_aux_3	3c_Aux_Alae_Skirmishers	0			false
117585	3c_rome_military_aux_3	3c_Aux_Arabian_Camel_Archers	0			false
117593	3c_rome_military_aux_3	3c_Aux_Armoured_Gallic_Spearmen	0			false
117594	3c_rome_military_aux_3	3c_Aux_Armoured_Pikemen	0			false
117599	3c_rome_military_aux_3	3c_Aux_Bactrian_Horse_Archers	0			false
117608	3c_rome_military_aux_3	3c_Aux_Briton_Slingers	0			false
117617	3c_rome_military_aux_3	3c_Aux_Camel_Archers	0			false
117627	3c_rome_military_aux_3	3c_Aux_Celtic_Horsemen	0			false
117628	3c_rome_military_aux_3	3c_Aux_Chariots	0			false
117633	3c_rome_military_aux_3	3c_Aux_Eastern_Pikemen	0			false
117640	3c_rome_military_aux_3	3c_Aux_Egyptian_Pikemen	0			false
117643	3c_rome_military_aux_3	3c_Aux_Gallic_Cavalry	0			false
117645	3c_rome_military_aux_3	3c_Aux_Germanic_Skirmishers	0			false
117653	3c_rome_military_aux_3	3c_Aux_Germanic_Spear_Masters	0			false
117654	3c_rome_military_aux_3	3c_Aux_Horse_Skirmishers	0			false
117662	3c_rome_military_aux_3	3c_Aux_Iberian_Cavalry	0			false
117667	3c_rome_military_aux_3	3c_Aux_Illyrian_Archers	0			false
117669	3c_rome_military_aux_3	3c_Aux_Illyrian_Cavalry	0			false
117670	3c_rome_military_aux_3	3c_Aux_Libyan_Infantry	0			false
117673	3c_rome_military_aux_3	3c_Aux_Numidian_Cavalry	0			false
117679	3c_rome_military_aux_3	3c_Aux_Persian_Cavalry	0			false
117682	3c_rome_military_aux_3	3c_Aux_Persian_Horse_Skirmishers	0			false
117683	3c_rome_military_aux_3	3c_Aux_Sabean_Cavalry	0			false
117692	3c_rome_military_aux_3	3c_Aux_Scutarii	0			false
117699	3c_rome_military_aux_3	3c_Aux_Steppe_Cavalry	0			false
11770	rom_HELLENIC_city_minor_limestone_1	Cel_Levy_Freemen	0			false
117700	3c_rome_military_aux_3	3c_Aux_Thracian_Cavalry	0			false
117703	3c_rome_military_aux_3	3c_Aux_Thracian_Horse_Skirmishers	0			false
117712	3c_rome_port_military_2	3c_Aux_Ara_Assault_Bireme	0			false
117720	3c_rome_port_military_2	3c_Aux_Assault_Bireme	0			false
117721	3c_rome_port_military_2	3c_Aux_Bri_Assault_Bireme	0			false
117725	3c_rome_port_military_2	3c_Aux_Eas_Assault_Bireme	0			false
117731	3c_rome_port_military_2	3c_Aux_Ill_Assault_Bireme	0			false
117738	3c_rome_port_military_2	3c_Aux_Num_Assault_Bireme	0			false
117745	3c_rome_port_military_2	3c_Aux_Per_Assault_Bireme	0			false
117750	3c_rome_port_military_2	3c_Aux_Sab_Assault_Bireme	0			false
117760	3c_rome_port_military_2	3c_Aux_Ste_Assault_Bireme	0			false
117763	3c_rome_port_military_2	3c_Aux_Thr_Assault_Bireme	0			false
117768	3c_rome_port_military_3	3c_Aux_Assault_Quadreme	0			false
11777	rom_HELLENIC_city_minor_limestone_1	Cel_Slingers	0			false
117771	3c_rome_port_military_3	3c_Aux_Bri_Missile_Trireme	0			false
117774	3c_rome_port_military_3	3c_Aux_Eas_Missile_Trireme	0			false
117781	3c_rome_port_military_3	3c_Aux_Egy_Assault_Quadreme	0			false
117787	3c_rome_port_military_3	3c_Aux_Egy_Missile_Trireme	0			false
117797	3c_rome_port_military_3	3c_Aux_Gal_Assault_Quadreme	0			false
117807	3c_rome_port_military_3	3c_Aux_Gal_Missile_Trireme	0			false
11781	rom_HELLENIC_city_minor_limestone_1	Ill_Spear	0			false
117810	3c_rome_port_military_3	3c_Aux_Hisp_Missile_Trireme	0			false
117813	3c_rome_port_military_3	3c_Aux_Ibe_Assault_Quadreme	0			false
117816	3c_rome_port_military_3	3c_Aux_Ibe_Missile_Trireme	0			false
117819	3c_rome_port_military_3	3c_Aux_Ill_Assault_Quadreme	0			false
117820	3c_rome_port_military_3	3c_Aux_Ill_Missile_Trireme	0			false
117828	3c_rome_port_military_3	3c_Aux_Missile_Trireme	0			false
117838	3c_rome_port_military_3	3c_Aux_Num_Missile_Trireme	0			false
117843	3c_rome_port_military_3	3c_Aux_Per_Missile_Trireme	0			false
117850	3c_rome_port_military_3	3c_Aux_Sab_Missile_Trireme	0			false
117855	3c_rome_port_military_3	3c_Aux_Thr_Missile_Trireme	0			false
117863	3c_rome_port_military_3	3c_Aux_Ara_Assault_Bireme	0			false
117872	3c_rome_port_military_3	3c_Aux_Assault_Bireme	0			false
117882	3c_rome_port_military_3	3c_Aux_Bri_Assault_Bireme	0			false
117891	3c_rome_port_military_3	3c_Aux_Eas_Assault_Bireme	0			false
117898	3c_rome_port_military_3	3c_Aux_Ill_Assault_Bireme	0			false
117902	3c_rome_port_military_3	3c_Aux_Num_Assault_Bireme	0			false
11791	rom_HELLENIC_city_minor_limestone_1	Ill_Slave_Slingers	0			false
117911	3c_rome_port_military_3	3c_Aux_Per_Assault_Bireme	0			false
117915	3c_rome_port_military_3	3c_Aux_Sab_Assault_Bireme	0			false
117922	3c_rome_port_military_3	3c_Aux_Ste_Assault_Bireme	0			false
117926	3c_rome_port_military_3	3c_Aux_Thr_Assault_Bireme	0			false
117934	3c_rome_port_military_4	3c_Aux_Asia_Missile_Quinquereme	0			false
117935	3c_rome_port_military_4	3c_Aux_Eas_Missile_Quinquereme	0			false
117937	3c_rome_port_military_4	3c_Aux_Missile_Quinquereme	0			false
117942	3c_rome_port_military_4	3c_Aux_Assault_Quadreme	0			false
117943	3c_rome_port_military_4	3c_Aux_Bri_Missile_Trireme	0			false
117953	3c_rome_port_military_4	3c_Aux_Eas_Missile_Trireme	0			false
117955	3c_rome_port_military_4	3c_Aux_Egy_Assault_Quadreme	0			false
117962	3c_rome_port_military_4	3c_Aux_Egy_Missile_Trireme	0			false
117977	3c_rome_port_military_4	3c_Aux_Gal_Missile_Trireme	0			false
117981	3c_rome_port_military_4	3c_Aux_Hisp_Missile_Trireme	0			false
117984	3c_rome_port_military_4	3c_Aux_Ibe_Assault_Quadreme	0			false
117994	3c_rome_port_military_4	3c_Aux_Ibe_Missile_Trireme	0			false
118000	3c_rome_port_military_4	3c_Aux_Ill_Assault_Quadreme	0			false
118001	3c_rome_port_military_4	3c_Aux_Ill_Missile_Trireme	0			false
118004	3c_rome_port_military_4	3c_Aux_Missile_Trireme	0			false
118009	3c_rome_port_military_4	3c_Aux_Num_Missile_Trireme	0			false
11801	rom_HELLENIC_city_minor_limestone_2	Cel_Levy_Freemen	0			false
118010	3c_rome_port_military_4	3c_Aux_Per_Missile_Trireme	0			false
118017	3c_rome_port_military_4	3c_Aux_Sab_Missile_Trireme	0			false
118026	3c_rome_port_military_4	3c_Aux_Thr_Missile_Trireme	0			false
118032	3c_rome_port_military_4	3c_Aux_Ara_Assault_Bireme	0			false
118033	3c_rome_port_military_4	3c_Aux_Assault_Bireme	0			false
118035	3c_rome_port_military_4	3c_Aux_Bri_Assault_Bireme	0			false
118038	3c_rome_port_military_4	3c_Aux_Eas_Assault_Bireme	0			false
11804	rom_HELLENIC_city_minor_limestone_2	Cel_Slingers	0			false
118043	3c_rome_port_military_4	3c_Aux_Ill_Assault_Bireme	0			false
118044	3c_rome_port_military_4	3c_Aux_Num_Assault_Bireme	0			false
118054	3c_rome_port_military_4	3c_Aux_Per_Assault_Bireme	0			false
118060	3c_rome_port_military_4	3c_Aux_Sab_Assault_Bireme	0			false
118070	3c_rome_port_military_4	3c_Aux_Ste_Assault_Bireme	0			false
118076	3c_rome_port_military_4	3c_Aux_Thr_Assault_Bireme	0			false
118079	3c_rome_military_aux_1	3c_Rom_War_Dogs	0			false
118083	3c_rome_military_aux_2	3c_Rom_War_Dogs	0			false
118087	3c_rome_military_aux_3	3c_Rom_War_Dogs	0			false
118091	3c_barb_commons_nomad_slave_2	3c_Ste_Steppe_War_Dogs	0			false
118098	3c_barb_commons_nomad_slave_3	3c_Ste_Steppe_War_Dogs	0			false
11810	rom_HELLENIC_city_minor_limestone_2	Ill_Spear	0			false
118104	3c_barb_commons_slave_2	3c_Ger_Savage_Dogs	0			false
118105	3c_barb_commons_slave_3	3c_Ger_Savage_Dogs	0			false
118113	3c_barb_commons_slave_2	3c_Cel_Celtic_Warhounds	0			false
118114	3c_barb_commons_slave_3	3c_Cel_Celtic_Warhounds	0			false
118121	3c_barb_commons_slave_3	3c_Cel_Wolfhounds	0			false
118128	greek_port_trade_3	Eas_Pontic_Pel_Two_Halfer	0			false
118129	greek_port_trade_4	Eas_Pontic_Pel_Two_Halfer	0			false
118130	3c_barb_port_military_3	3c_Sax_Medium_Germanic_Raider	0			false
118138	3c_barb_port_military_4	3c_Sax_Medium_Germanic_Raider	0			false
118147	3c_east_military_siege_1	3c_Afr_Cheiroballistra	0			false
118151	3c_east_military_siege_2	3c_Afr_Cheiroballistra	0			false
118156	3c_east_military_siege_3	3c_Afr_Cheiroballistra	0			false
11816	rom_HELLENIC_city_minor_limestone_2	Ill_Slave_Slingers	0			false
118162	3c_east_military_siege_1	3c_Eas_Cheiroballistra	0			false
11817	rom_HELLENIC_city_minor_limestone_3	Cel_Levy_Freemen	0			false
118172	3c_east_military_siege_1	3c_Eas_Cheiroballistra	0			false
118179	3c_east_military_siege_2	3c_Eas_Cheiroballistra	0			false
11818	rom_HELLENIC_city_minor_limestone_3	Cel_Slingers	0			false
118183	3c_east_military_siege_2	3c_Eas_Cheiroballistra	0			false
118191	3c_east_military_siege_3	3c_Eas_Cheiroballistra	0			false
11820	rom_HELLENIC_city_minor_limestone_3	Ill_Spear	0			false
118210	east_military_siege_2	3c_Eas_Scorpion_Pot_Ballista	0			false
118213	east_military_siege_3	3c_Eas_Scorpion_Pot_Ballista	0			false
118236	3c_barb_craftsmen_wood_4	3c_Bri_Cheiroballistra	0			false
11824	rom_HELLENIC_city_minor_limestone_3	Ill_Slave_Slingers	0			false
118240	3c_barb_craftsmen_wood_3	3c_Bri_Cheiroballistra	0			false
118243	3c_rome_military_siege_2	3c_Rom_Cheiroballistra	0			false
118250	3c_rome_military_siege_3	3c_Rom_Cheiroballistra	0			false
118261	3c_sassanid_military_infantry_2	3c_Sas_Persian_Spearmen	0			false
118270	3c_sassanid_military_infantry_2	3c_Sas_Persian_Light_Infantry	0			false
11828	rom_HELLENIC_city_minor_limestone_4	Cel_Levy_Freemen	0			false
118280	3c_sassanid_military_infantry_1	3c_Sas_Persian_Skirmishers	0			false
118281	3c_sassanid_military_infantry_1	3c_Per_Persian_Skirmishers	0			false
118283	3c_gallicemp_agriculture_horse_3	3c_Gal_Equites	0			false
118288	dk_afr_city_centre_slave_2	dk_kush_kushite_slave_infantry	0			false
118290	3c_gallicemp_agriculture_horse_4	3c_Gal_Equites	0			false
118295	dk_afr_city_centre_slave_2	dk_kush_kushite_slave_spearmen	0			false
118296	3c_gallicemp_agriculture_horse_4	3c_Gal_Equites_Promoti	0			false
118302	3c_gallicemp_agriculture_horse_4	3c_Gal_Equites_Scutarii	0			false
118304	dk_all_city_1	dk_ara_desert_levy	0			false
11831	rom_HELLENIC_city_minor_limestone_4	Cel_Slingers	0			false
118311	3c_sassanid_military_infantry_2	3c_Sas_Persian_Skirmishers	0			false
118313	dk_all_city_1	dk_ara_desert_levy	0			false
118315	3c_sassanid_military_infantry_3	3c_Sas_Persian_Spearmen	0			false
118320	dk_all_city_1	dk_num_gaetuli_horse_skirmishers	0			false
118324	3c_sassanid_military_infantry_3	3c_Sas_Persian_Light_Infantry	0			false
118326	3c_sassanid_military_infantry_3	3c_Sas_Persian_Skirmishers	0			false
118330	dk_all_city_1	dk_kush_slave_infantry	0			false
118334	3c_sassanid_military_infantry_4	3c_Sas_Persian_Skirmishers	0			false
118337	3c_sassanid_military_infantry_4	3c_Sas_Persian_Spearmen	0			false
118338	3c_sassanid_military_infantry_4	3c_Sas_Persian_Light_Infantry	0			false
118339	dk_all_city_1	Egy_Nubian_Spear	0			false
118344	dk_all_city_1	Num_Spear	0			false
118347	dk_all_city_1	dk_kush_slave_slingers	0			false
118349	3c_rome_military_aux_3	3c_Rom_Balearic_Slingers	0			false
118351	dk_all_city_2	dk_ara_desert_levy	0			false
118357	dk_all_city_2	dk_ara_desert_levy	0			false
118359	3c_rome_military_3	3c_Pal_Camel_Spearmen	0			false
118368	3c_rome_military_cavalry_4	3c_Pal_Camel_Spearmen	0			false
118369	dk_all_city_2	dk_num_gaetuli_horse_skirmishers	0			false
118371	dk_all_city_2	dk_kush_slave_infantry	0			false
118374	dk_all_city_2	Egy_Nubian_Spear	0			false
118378	3c_rome_military_infantry_4	3c_Pal_Camel_Spearmen	0			false
118380	dk_all_city_2	Num_Spear	0			false
118387	3c_barb_artisan_coin_2	3c_Ste_Steppe_Warriors	0			false
118388	3c_barb_artisan_coin_2	3c_Goth_Gothic_Falxmen	0			false
118389	dk_all_city_2	dk_kush_slave_slingers	0			false
11839	rom_HELLENIC_city_minor_limestone_4	Ill_Spear	0			false
118391	dk_all_city_3	dk_ara_desert_levy	0			false
118393	3c_barb_artisan_coin_2	3c_Ger_Spear_Levy	0			false
118396	dk_all_city_3	dk_ara_desert_levy	0			false
118398	dk_all_city_3	dk_num_gaetuli_horse_skirmishers	0			false
118399	3c_barb_artisan_coin_2	3c_Ger_Germanic_Pikes	0			false
118400	dk_all_city_3	dk_kush_slave_infantry	0			false
118407	dk_all_city_3	Egy_Nubian_Spear	0			false
118413	3c_barb_artisan_coin_2	3c_Cel_Celtic_Levy	0			false
118415	dk_all_city_3	Num_Spear	0			false
118420	3c_barb_artisan_coin_3	3c_Ste_Steppe_Warriors	0			false
118425	dk_all_city_3	dk_kush_slave_slingers	0			false
118427	3c_barb_artisan_coin_3	3c_Goth_Gothic_Falxmen	0			false
118432	dk_all_city_4	dk_ara_desert_levy	0			false
118434	3c_barb_artisan_coin_3	3c_Ger_Spear_Levy	0			false
11844	rom_HELLENIC_city_minor_limestone_4	Ill_Slave_Slingers	0			false
118440	dk_all_city_4	dk_ara_desert_levy	0			false
118444	3c_barb_artisan_coin_3	3c_Ger_Germanic_Pikes	0			false
118450	3c_barb_artisan_coin_3	3c_Cel_Celtic_Levy	0			false
118454	dk_all_city_4	dk_num_gaetuli_horse_skirmishers	0			false
118455	3c_barb_artisan_coin_4	3c_Ste_Steppe_Warriors	0			false
118460	dk_all_city_4	dk_kush_slave_infantry	0			false
118461	3c_barb_artisan_coin_4	3c_Goth_Gothic_Falxmen	0			false
118469	dk_all_city_4	Egy_Nubian_Spear	0			false
118473	3c_barb_artisan_coin_4	3c_Ger_Germanic_Pikes	0			false
118478	dk_all_city_4	Num_Spear	0			false
118483	3c_barb_artisan_coin_4	3c_Cel_Celtic_Levy	0			false
118486	dk_all_city_4	dk_kush_slave_slingers	0			false
118487	3c_barb_artisan_maker_2	3c_Ste_Steppe_Warriors	0			false
118489	dk_all_military_infantry_1	Aet_Sword	0			false
118496	3c_barb_artisan_maker_2	3c_Goth_Gothic_Falxmen	0			false
118498	dk_all_military_infantry_1	Afr_Tribesmen	0			false
118503	3c_barb_artisan_maker_2	3c_Ger_Spear_Levy	0			false
118507	dk_all_military_infantry_1	Afr_Tribal_Slingers	0			false
118511	3c_barb_artisan_maker_2	3c_Ger_Germanic_Pikes	0			false
118513	dk_all_military_infantry_1	dk_saba_desert_spearmen	0			false
118517	dk_all_military_infantry_1	Ara_Slingers	0			false
118519	3c_barb_artisan_maker_2	3c_Marc_Club_Levy	0			false
118522	dk_all_military_infantry_1	Afr_Levy_Spear	0			false
118524	3c_barb_artisan_maker_2	3c_Cel_Celtic_Levy	0			false
118525	dk_all_military_infantry_2	Aet_Sword	0			false
118529	dk_all_military_infantry_2	Afr_Tribesmen	0			false
11853	rom_HELLENIC_city_minor_marble_1	Cel_Levy_Freemen	0			false
118531	dk_all_military_infantry_2	Afr_Tribal_Slingers	0			false
118532	dk_all_military_infantry_2	dk_saba_desert_spearmen	0			false
118533	3c_barb_artisan_maker_3	3c_Ste_Steppe_Warriors	0			false
118538	dk_all_military_infantry_2	Ara_Slingers	0			false
11854	rom_HELLENIC_city_minor_marble_1	Cel_Slingers	0			false
118541	3c_barb_artisan_maker_3	3c_Goth_Gothic_Falxmen	0			false
118543	dk_all_military_infantry_2	Afr_Levy_Spear	0			false
118544	dk_all_military_infantry_2	dk_nab_nabatean_swordsmen	0			false
118546	3c_barb_artisan_maker_3	3c_Ger_Spear_Levy	0			false
118548	dk_all_military_infantry_2	dk_nab_nabatean_axe_warriors	0			false
118552	dk_all_military_infantry_2	dk_nab_desert_pikemen	0			false
118555	3c_barb_artisan_maker_3	3c_Ger_Germanic_Pikes	0			false
118562	3c_barb_artisan_maker_3	3c_Marc_Club_Levy	0			false
118563	dk_all_military_infantry_2	dk_saba_sabaean_archers	0			false
118566	dk_all_military_infantry_2	dk_saba_sabaean_swordsmen	0			false
118568	3c_barb_artisan_maker_3	3c_Cel_Celtic_Levy	0			false
118572	dk_all_military_infantry_2	dk_saba_sabaean_spearmen	0			false
118573	3c_barb_artisan_maker_4	3c_Ste_Steppe_Warriors	0			false
118575	dk_all_military_infantry_2	dk_num_numidian_light_infantry	0			false
118578	dk_all_military_infantry_2	dk_num_gaetuli_tribesmen	0			false
11858	rom_HELLENIC_city_minor_marble_1	Ill_Spear	0			false
118580	3c_barb_artisan_maker_4	3c_Goth_Gothic_Falxmen	0			false
118588	dk_all_military_infantry_2	dk_kush_kushite_pikes	0			false
118589	dk_all_military_infantry_2	Afr_Archers	0			false
11859	rom_HELLENIC_city_minor_marble_1	Ill_Slave_Slingers	0			false
118592	dk_all_military_infantry_2	Egy_Nubian_Bowmen	0			false
118593	3c_barb_artisan_maker_4	3c_Ger_Germanic_Pikes	0			false
11860	rom_HELLENIC_city_minor_marble_2	Cel_Levy_Freemen	0			false
118601	dk_all_military_infantry_3	Aet_Sword	0			false
118602	3c_barb_artisan_maker_4	3c_Marc_Club_Levy	0			false
118606	dk_all_military_infantry_3	Afr_Tribesmen	0			false
