rom_barbarian_basic_horse
	Ibe_Cav
rom_hellenic_foreign_barbarian_tribesmen
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen

rom_hellenic_foreign_eastern_archers
	Afr_Archers
	Ara_Levy_Skirm
	Eas_Parthian_Foot_Archers

rom_hellenic_foreign_eastern_basic_melee
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear

rom_hellenic_foreign_eastern_mob_tribesmen
	Ara_Tribes_People
	Afr_Tribesmen

rom_hellenic_garrison
	Ste_Tribesmen
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob

rom_hellenic_garrison_extended
	Car_Citizen_Militia
	Gre_Citizen_Hoplites

rom_hellenic_medium_cavalry
	Ste_Armour_Horse_Archers
	Gre_Tarantine_Cav
	Bac_Noble_Horse
	Car_Noble_Cav
	Eas_Noble_Blood_Cav
	Ill_Cav

rom_hellenic_medium_melee
	Car_Late_Hoplites
	Ste_Spear
	Eas_Hillmen
	Eas_Axemen
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites

rom_hellenic_medium_ranged
	Gre_Massilian_Thureos_Spears
	Ste_Archers
	Gre_Archers
	Gre_Helot_Archers
	Egy_Archers
	Car_Libyan_Peltasts
	Eas_Archers
	Eas_Elite_Persian_Archers

rom_hellenic_medium_ranged2
	Gre_Peltasts
	Gre_Periokoi_Peltasts
	Car_Libyan_Peltasts
	Eas_Pontic_Peltasts

rom_hellenic_minor_settlement_lvl1_allgarrison
	Car_Late_Libyan_Hoplites
	Car_Late_Libyan_Hoplites
	Dac_Heavy_Skirm
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Car_Citizen_Militia
	Gre_Citizen_Hoplites
	Ara_Tribes_People
	Afr_Tribesmen
	Ara_Tribes_People
	Afr_Tribesmen
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Plebs
	Ita_Mob
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	CiG_Cel_Skirm

rom_hellenic_minor_settlement_lvl2_allgarrison
	Car_Late_Hoplites
	Car_Late_Libyan_Hoplites
	Car_Late_Libyan_Hoplites
	Dac_Heavy_Skirm
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Car_Citizen_Militia
	Gre_Citizen_Hoplites
	Ara_Tribes_People
	Afr_Tribesmen
	Ara_Tribes_People
	Afr_Tribesmen
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Plebs
	Ita_Mob
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	CiG_Cel_Skirm

rom_hellenic_minor_settlement_lvl3_allgarrison
	Car_Late_Hoplites
	Car_Late_Hoplites
	Car_Late_Libyan_Hoplites
	Rom_Vigiles
	Dac_Heavy_Skirm
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Peltasts
	Gre_Periokoi_Peltasts
	Car_Libyan_Peltasts
	Eas_Pontic_Peltasts
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites
	Car_Citizen_Militia
	Gre_Citizen_Hoplites
	Ara_Tribes_People
	Afr_Tribesmen
	Afr_Archers
	Ara_Levy_Skirm
	Eas_Parthian_Foot_Archers
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites
	CiG_Cel_Skirm
	CiG_Cel_Warriors

rom_hellenic_minor_settlement_lvl4_allgarrison
	Car_Late_Hoplites
	Car_Late_Hoplites
	Car_Late_Libyan_Hoplites
	Rom_Vigiles
	Dac_Heavy_Skirm
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Gre_Peltasts
	Gre_Periokoi_Peltasts
	Car_Libyan_Peltasts
	Eas_Pontic_Peltasts
	Gre_Archers
	Gre_Helot_Archers
	Egy_Archers
	Car_Libyan_Peltasts
	Eas_Archers
	Eas_Elite_Persian_Archers
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites
	Ara_Tribes_People
	Afr_Tribesmen
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Afr_Archers
	Ara_Levy_Skirm
	Eas_Parthian_Foot_Archers
	Ibe_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Ibe_Sword
	Cel_Warriors
	Bri_Sword_Band
	Ger_Spear_Brothers
	Cel_Short_Swords
	Cel_Galatian_Swords
	Ill_Levies
	Thr_Peltasts
	Dac_Heavy_Spears
	Ste_Spear
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	Gre_Levy_Pike
	Gre_Periokoi_Pike
	Gre_Light_Hoplites
	Egy_Pike
	Car_Hoplites
	Ill_Hoplites
	Gre_Archers
	Gre_Helot_Archers
	Egy_Archers
	Car_Libyan_Peltasts
	Eas_Archers
	Eas_Elite_Persian_Archers
	CiG_Cel_Skirm
	CiG_Cel_Warriors

rom_hellenic_naval_basic
	Gre_Javelinmen_One_Halfer
	Gre_Hel_Javelinmen_One_Halfer
	Gre_Peltasts_One_Halfer
	Eas_Javelinmen_One_Halfer
	Egy_Javelinmen_One_Halfer
	Car_Javelin_One_Halfer
	Cel_Skirm_One_Halfer
	Ill_Javelinmen_One_Halfer

rom_hellenic_naval_main_lvl2
	Eas_Hillmen_Four
	Gre_Slingers_Five
	Eas_Kartli_Four
	Gre_Archers_Five
	Gre_Hel_Archers_Five
	Eas_Per_Archers_Five
	Egy_Archers_Five
	Car_Javelin_Five
	Cel_Slingers_Five
	Ill_Slingers_Five

rom_hellenic_naval_main_lvl3
	Eas_Per_Archers_Five
	Gre_Scythian_Hoplites_Six
	Ste_Axes_Six
	Eas_Kartli_Four
	Gre_Thorax_Six
	Gre_Spartan_Six
	Gre_Royal_Pel_Six
	Gre_Axemen_Six
	Gre_Thureos_Six
	Egy_Karian_Six
	Car_Sacred_Band_Six
	Eas_Pontic_Six
	Ger_Spear_Six
	Ill_Thureos_Six

rom_hellenic_naval_patrol_lvl2
	Car_Late_Hoplites_Two
	Ste_Axes_Two
	Gre_Militia_Hop_Two
	Gre_Peltasts_Two
	Gre_Per_Hoplites_Two
	Gre_Thureos_Two
	Egy_Nubian_Two
	Car_Hoplites_Two
	Cel_Tribesmen_Two
	Ill_Tribesmen_Two
	Eas_Hillmen_Two

rom_hellenic_naval_patrol_lvl3
	Gre_Slingers_Three
	Gre_Slingers_Three
	Gre_Hel_Slingers_Three
	Eas_Slingers_Three
	Egy_Slingers_Three
	Car_Javelin_Three
	Eas_Archers_Three
	Cel_Slingers_Three
	Ill_Slingers_Three

rom_hellenic_naval_patrol_lvl4
	Car_Late_Hoplites_Four
	Egy_Slingers_Three
	Ste_Axes_Four
	Gre_Thureos_Four
	Gre_Per_Hoplites_Four
	Gre_Hoplites_Four
	Bac_Hillmen_Four
	Car_Hoplites_Four
	Eas_Hillmen_Four
	Ger_Spear_Four
	Ill_Spear_Four

rom_hellenic_naval_trade_advanced
	Gre_Javelinmen_Two_Halfer
	Gre_Hel_Javelinmen_Two_Halfer
	Gre_Peltasts_Two_Halfer
	Eas_Javelinmen_Two_Halfer
	Eas_Pontic_Pel_Two_Halfer
	Egy_Javelinmen_Two_Halfer
	Car_Javelin_Two_Halfer
	Cel_Skirm_Two_Halfer
	Ill_Javelinmen_Two_Halfer

rom_hellenic_seleucid_medium_melee
	Eas_Persian_Hoplites
	Bac_Royal_Guard

rom_hellenic_seleucid_medium_ranged
	Eas_Persian_Light_Archers

rom_hellenic_seleucid_strong_cav
	Ind_War_Elephants

rom_hellenic_seleucid_strong_melee
	Gre_Silver_Shield_Sword

rom_hellenic_strong_melee
	Car_Late_Hoplites
	Gre_Scythian_Hoplites
	Gre_Massilian_Hoplites
	Eas_Axemen
	Gre_Thureos_Spears
	Gre_Spartan_Hoplites
	Car_Hoplites
	Ill_Thureos_Spears

rom_hellenic_strong_melee_cav
	Bac_Royal_Cav
	Gre_Companion_Cav

rom_roman_basic_melee
	Rom_Vigiles
	Emp_Rom_Vigiles
	Rom_Rorarii
	Ita_Spear

rom_roman_basic_ranged
	Rom_Leves
	Ita_Levy_Slingers

rom_roman_elite_melee
	Rom_Praetorians
	Ita_Noble_Infantry

rom_roman_fixed_defence_ballista
	Rom_Ballista_Bastion

rom_roman_fixed_defence_onager
	Rom_Onager_Bastion

rom_roman_fixed_defence_scorpion
	Rom_Scorpion_Bastion

rom_roman_medium_melee
	Rom_Legionary_Cohort
	Emp_Rom_Legionaries
	Rom_Hastati
	Ita_Spear
	Rom_Legionaries

rom_roman_medium_melee_sword
	Rom_Legionary_Cohort
	Emp_Rom_Legionaries
	Rom_Hastati
	Ita_Sword
	Rom_Legionaries

rom_roman_medium_ranged
	Rom_Velites
	Ita_Levy_Skirm

rom_roman_minor_settlement_lvl1_allgarrison
	Rom_Vigiles
	Rom_Vigiles
	Rom_Vigiles
	Dac_Heavy_Skirm
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	Rom_Plebs
	Ita_Mob
	Rom_Rorarii
	Ita_Spear
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Eas_Garrison_Spear
	Eas_Spear
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	CiG_Rom_Legionaries
	CiG_Cel_Levy_Freemen
	CiG_Cel_Skirm
	CiG_Cel_Skirm

rom_roman_minor_settlement_lvl2_allgarrison
	Rom_Legionaries
	Rom_Legionary_Cohort
	Rom_Vigiles
	Rom_Vigiles
	Rom_Vigiles
	Dac_Heavy_Skirm
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	Rom_Plebs
	Ita_Mob
	Rom_Rorarii
	Ita_Spear
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Eas_Garrison_Spear
	Eas_Spear
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Rorarii
	Ita_Spear
	Rom_Hastati
	Ita_Spear
	CiG_Rom_Legionaries
	CiG_Rom_Legionaries
	CiG_Cel_Levy_Freemen
	CiG_Cel_Skirm
	CiG_Cel_Skirm

rom_roman_minor_settlement_lvl3_allgarrison
	Rom_Legionaries
	Rom_Legionary_Cohort
	Rom_Legionary_Cohort
	Car_Late_Libyan_Hoplites
	Rom_Vigiles
	Rom_Vigiles
	Dac_Heavy_Skirm
	Rom_Plebs
	Ita_Mob
	Rom_Plebs
	Ita_Mob
	Rom_Leves
	Ita_Levy_Slingers
	Rom_Velites
	Ita_Levy_Skirm
	Rom_Rorarii
	Ita_Spear
	Rom_Hastati
	Ita_Spear
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Eas_Archers
	Gre_Archers
	Afr_Archers
	Ara_Levy_Skirm
	Eas_Parthian_Foot_Archers
	Eas_Garrison_Spear
	Eas_Spear
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Rom_Rorarii
	Ita_Spear
	Rom_Hastati
	Ita_Spear
	CiG_Rom_Legionaries
	CiG_Rom_Legionaries
	CiG_Cel_Warriors
	CiG_Cel_Skirm
	CiG_Cel_Slingers
	Rom_Legionaries

rom_roman_minor_settlement_lvl4_allgarrison
	Rom_Legionaries
	Rom_Legionaries
	Rom_Legionary_Cohort
	Rom_Legionary_Cohort
	Rom_Legionary_Cohort
	Car_Late_Libyan_Hoplites
	Rom_Vigiles
	Rom_Vigiles
	Dac_Heavy_Skirm
	Rom_Plebs
	Ita_Mob
	Rom_Plebs
	Ita_Mob
	Rom_Velites
	Ita_Levy_Skirm
	Rom_Rorarii
	Ita_Spear
	Rom_Hastati
	Ita_Spear
	Gre_Mob
	Eas_Mob
	Afr_Tribesmen
	Ara_Tribes_People
	Eas_Archers
	Gre_Archers
	Afr_Archers
	Ara_Levy_Skirm
	Eas_Parthian_Foot_Archers
	Eas_Garrison_Spear
	Eas_Spear
	Afr_Levy_Spear
	Ara_Levy_Spear
	Num_Spear
	Car_Mob
	Ill_Tribesmen
	Cel_Tribesmen
	Gre_Mob
	Gre_Spartan_Youths
	Egy_Mob
	Eas_Mob
	Gre_Militia_Hoplites
	Gre_Periokoi_Hoplites
	Eas_Spear
	Eas_Garrison_Spear
	Egy_Infantry
	Car_Libyan_Hoplites
	Ger_Spear_Levy
	Ill_Spear
	Gre_Slingers
	Gre_Helot_Slingers
	Eas_Slingers
	Cel_Slingers
	Ill_Slave_Slingers
	Ibe_Tribesmen
	Cel_Tribesmen
	Bri_Farmers
	Ger_Tribesmen
	Ill_Tribesmen
	Dac_Tribesmen
	Ste_Tribesmen
	Ibe_Slingers
	Cel_Skirm
	Bri_Slingers
	Ger_Youths
	Ill_Slave_Javelinmen
	Thr_Skirm
	Dac_Skirm
	Ste_Archers
	Ibe_Sword
	Cel_Warriors
	Bri_Sword_Band
	Ger_Spear_Brothers
	Cel_Short_Swords
	Cel_Galatian_Swords
	Ill_Levies
	Thr_Peltasts
	Dac_Heavy_Spears
	Ste_Spear
	Rom_Rorarii
	Ita_Spear
	Rom_Velites
	Ita_Levy_Skirm
	Rom_Hastati
	Ita_Spear
	Rom_Hastati
	Ita_Spear
	CiG_Rom_Legionaries
	CiG_Rom_Legionaries
	CiG_Cel_Warriors
	CiG_Cel_Skirm
	CiG_Cel_Skirm
	CiG_Cel_Slingers
	Rom_Legionaries

rom_roman_mobs
	Rom_Plebs
	Ita_Mob

rom_roman_naval_basic
	Rom_Leves_One_Halfer
	Ita_Skirm_One_Halfer

rom_roman_naval_main_lvl2
	Rom_Velites_Five
	Ita_Slingers_Five

rom_roman_naval_main_lvl3
	Rom_Vet_Legionaries_Six
	Rom_Evocati_Six
	Emp_Rom_Vet_Legionaries_Six
	Rom_Triarii_Six
	Ita_Sword_Six

rom_roman_naval_patrol_lvl2
	Rom_Legionaries_Two
	Rom_Legionary_Cohort_Two
	Emp_Rom_Legionaries_Two
	Rom_Hastati_Two
	Ita_Spear_Two

rom_roman_naval_patrol_lvl3
	Rom_Leves_Three
	Ita_Levy_Three

rom_roman_naval_patrol_lvl4
	Rom_Legionaries_Four
	Rom_Legionary_Cohort_Four
	Emp_Rom_Legionaries_Two
	Emp_Rom_Legionaries_Four
	Rom_Principes_Four
	Ita_Spear_Four

rom_roman_naval_trade_advanced
	Rom_Leves_Two_Halfer
	Ita_Skirm_Two_Halfer

rom_roman_strong_melee
	Rom_Legionaries
	Rom_Legionary_Cohort
	Emp_Rom_Vet_Legionaries
	Rom_Principes
	Ita_Cav

rom_roman_strong_melee2
	Rom_Legionaries
	Rom_Legionary_Cohort
	Emp_Rom_Vet_Legionaries
	Rom_Principes
	Ita_Spear

rom_roman_vigiles_garrison
	Rom_Rorarii
	Emp_Rom_Vigiles
	Rom_Vigiles
	Ita_Spear
